"","GEOID","NAME","tract","county","total_workers","essential","nonessential","conman","food","health","protection","socialservices","transport","total_pop","nonwhite_pct","pov_pct","hh_inc_med"
"411","17031381900","Census Tract 3819, Cook County, Illinois","3819","Cook",627,0.416267942583732,0.583732057416268,0.100478468899522,0.10207336523126,0.0669856459330144,0.00478468899521531,0.0590111642743222,0.0829346092503987,1267,0.976,0.21,46750
"412","17031390100","Census Tract 3901, Cook County, Illinois","3901","Cook",783,0.311621966794381,0.688378033205619,0.0306513409961686,0.0280970625798212,0.0664112388250319,0.0510855683269476,0.0344827586206897,0.100893997445722,1570,0.975,0.124,62574
"413","17031390200","Census Tract 3902, Cook County, Illinois","3902","Cook",990,0.293939393939394,0.706060606060606,0.0464646464646465,0.0373737373737374,0.105050505050505,0.0292929292929293,0.0434343434343434,0.0323232323232323,1656,0.818,0.075,97786
"414","17031390300","Census Tract 3903, Cook County, Illinois","3903","Cook",1130,0.399115044247788,0.600884955752212,0.0460176991150442,0.0654867256637168,0.145132743362832,0.0619469026548673,0.0309734513274336,0.0495575221238938,2843,0.874,0.383,22808
"415","17031390400","Census Tract 3904, Cook County, Illinois","3904","Cook",1050,0.541904761904762,0.458095238095238,0.116190476190476,0.0685714285714286,0.139047619047619,0.133333333333333,0.0266666666666667,0.0580952380952381,2480,0.881,0.289,24174
"416","17031390500","Census Tract 3905, Cook County, Illinois","3905","Cook",823,0.303766707168894,0.696233292831106,0.054678007290401,0.0267314702308627,0.0838396111786148,0.0255164034021871,0.0364520048602673,0.0765492102065614,1496,0.756,0.199,49042
"417","17031390600","Census Tract 3906, Cook County, Illinois","3906","Cook",896,0.233258928571429,0.766741071428571,0.0334821428571429,0.0122767857142857,0.0647321428571429,0.0379464285714286,0.0558035714285714,0.0290178571428571,1756,0.528,0.13,63750
"418","17031390700","Census Tract 3907, Cook County, Illinois","3907","Cook",2772,0.182539682539683,0.817460317460317,0.0393217893217893,0.0144300144300144,0.0717893217893218,0,0.0429292929292929,0.0140692640692641,5639,0.823,0.176,59953
"419","17031400300","Census Tract 4003, Cook County, Illinois","4003","Cook",540,0.614814814814815,0.385185185185185,0.261111111111111,0.087037037037037,0.0759259259259259,0.0685185185185185,0.0592592592592593,0.062962962962963,1317,0.977,0.41,35000
"420","17031400400","Census Tract 4004, Cook County, Illinois","4004","Cook",752,0.531914893617021,0.468085106382979,0.11436170212766,0.0638297872340425,0.125,0.0691489361702128,0.0412234042553191,0.118351063829787,2120,0.992,0.305,35043
"421","17031400500","Census Tract 4005, Cook County, Illinois","4005","Cook",679,0.402061855670103,0.597938144329897,0.0397643593519882,0.114874815905744,0.0883652430044183,0.0603829160530191,0.0132547864506627,0.085419734904271,1797,0.998,0.279,27979
"422","17031400800","Census Tract 4008, Cook County, Illinois","4008","Cook",835,0.57125748502994,0.42874251497006,0.231137724550898,0.0131736526946108,0.179640718562874,0.0658682634730539,0,0.081437125748503,2706,0.993,0.458,20571
"423","17031410100","Census Tract 4101, Cook County, Illinois","4101","Cook",1344,0.194196428571429,0.805803571428571,0.0148809523809524,0.107886904761905,0.0476190476190476,0.00967261904761905,0.0133928571428571,0.000744047619047619,2176,0.647,0.211,43846
"424","17031410200","Census Tract 4102, Cook County, Illinois","4102","Cook",737,0.132971506105834,0.867028493894166,0.0379918588873813,0.00949796472184532,0.0556309362279511,0.00949796472184532,0.0067842605156038,0.0135685210312076,1586,0.593,0.302,40915
"425","17031410500","Census Tract 4105, Cook County, Illinois","4105","Cook",1391,0.243709561466571,0.756290438533429,0.0438533429187635,0.0244428468727534,0.096333572969087,0.00647016534867002,0.0143781452192667,0.0582314881380302,2440,0.612,0.341,51643
"426","17031410600","Census Tract 4106, Cook County, Illinois","4106","Cook",1411,0.377746279234585,0.622253720765415,0.122608079376329,0.0815024805102764,0.0666194188518781,0.0070871722182849,0.0446491849751949,0.0552799433026223,2699,0.617,0.306,36734
"427","17031410700","Census Tract 4107, Cook County, Illinois","4107","Cook",1231,0.199837530463038,0.800162469536962,0.0357432981316003,0.0625507717303006,0.0682372055239643,0.0203086921202275,0.0129975629569456,0,2089,0.4,0.313,38852
"428","17031410800","Census Tract 4108, Cook County, Illinois","4108","Cook",1658,0.167068757539204,0.832931242460796,0.0392038600723764,0.0120627261761158,0.0621230398069964,0.00723763570566948,0.0331724969843185,0.0132689987937274,3051,0.61,0.215,42201
"429","17031410900","Census Tract 4109, Cook County, Illinois","4109","Cook",1874,0.190501600853789,0.809498399146211,0.0496264674493063,0.0234791889007471,0.0533617929562433,0,0.0373532550693703,0.0266808964781217,3369,0.51,0.212,57188
"430","17031411000","Census Tract 4110, Cook County, Illinois","4110","Cook",1722,0.170731707317073,0.829268292682927,0.0452961672473868,0.0226480836236934,0.0836236933797909,0,0.0185830429732869,0.000580720092915215,3169,0.548,0.094,70333
"431","17031411100","Census Tract 4111, Cook County, Illinois","4111","Cook",1137,0.134564643799472,0.865435356200528,0.0140721196130167,0.0325417766051011,0.0738786279683377,0,0.0140721196130167,0,2295,0.315,0.13,111250
"432","17031411200","Census Tract 4112, Cook County, Illinois","4112","Cook",773,0.184993531694696,0.815006468305304,0.018111254851229,0.00517464424320828,0.0776196636481242,0.0401034928848642,0.036222509702458,0.00776196636481242,1551,0.384,0.2,84605
"433","17031420100","Census Tract 4201, Cook County, Illinois","4201","Cook",513,0.45224171539961,0.54775828460039,0.0701754385964912,0.0760233918128655,0.175438596491228,0.050682261208577,0.00974658869395711,0.0701754385964912,1447,0.963,0.388,19750
"434","17031420200","Census Tract 4202, Cook County, Illinois","4202","Cook",604,0.392384105960265,0.607615894039735,0.107615894039735,0.0513245033112583,0.137417218543046,0.0149006622516556,0.0612582781456954,0.0198675496688742,1672,0.788,0.369,37143
"435","17031420300","Census Tract 4203, Cook County, Illinois","4203","Cook",1031,0.301648884578079,0.698351115421921,0.0271580989330747,0.034917555771096,0.0484966052376334,0.0455868089233754,0.0135790494665373,0.131910766246363,2737,0.666,0.362,39091
"436","17031420400","Census Tract 4204, Cook County, Illinois","4204","Cook",376,0.212765957446808,0.787234042553192,0.0797872340425532,0,0.0292553191489362,0.0478723404255319,0.0345744680851064,0.0212765957446809,1131,0.814,0.51,12306
"437","17031420500","Census Tract 4205, Cook County, Illinois","4205","Cook",577,0.500866551126516,0.499133448873484,0.10051993067591,0.0259965337954939,0.176776429809359,0.0155979202772964,0.126516464471404,0.0554592720970537,1659,1,0.197,37806
"438","17031420600","Census Tract 4206, Cook County, Illinois","4206","Cook",581,0.562822719449225,0.437177280550775,0.117039586919105,0,0.125645438898451,0.165232358003442,0.0292598967297762,0.125645438898451,2097,0.958,0.485,23625
"439","17031420700","Census Tract 4207, Cook County, Illinois","4207","Cook",681,0.468428781204112,0.531571218795888,0.123348017621145,0.148311306901615,0.0734214390602056,0.026431718061674,0,0.0969162995594714,3036,0.991,0.553,18983
"440","17031420800","Census Tract 4208, Cook County, Illinois","4208","Cook",842,0.497624703087886,0.502375296912114,0.0558194774346793,0.0902612826603325,0.0890736342042755,0.0653206650831354,0.0403800475059382,0.156769596199525,2158,0.979,0.261,34333
"441","17031421200","Census Tract 4212, Cook County, Illinois","4212","Cook",394,0.586294416243655,0.413705583756345,0.149746192893401,0.0228426395939086,0.119289340101523,0.114213197969543,0,0.180203045685279,1210,1,0.428,20500
"442","17031430101","Census Tract 4301.01, Cook County, Illinois","4301.01","Cook",1357,0.522476050110538,0.477523949889462,0.109801031687546,0.0250552689756817,0.12822402358143,0.0567428150331614,0.0287398673544584,0.173913043478261,3118,0.985,0.358,29750
"443","17031430102","Census Tract 4301.02, Cook County, Illinois","4301.02","Cook",1452,0.463498622589532,0.536501377410468,0.0185950413223141,0.0296143250688705,0.15564738292011,0.136363636363636,0.0130853994490358,0.110192837465565,3046,0.983,0.272,23740
"444","17031430200","Census Tract 4302, Cook County, Illinois","4302","Cook",1839,0.45241979336596,0.54758020663404,0.0309951060358891,0.0435019032082654,0.123980424143556,0.0750407830342577,0.0418705818379554,0.137030995106036,4961,0.972,0.326,22945
"445","17031430300","Census Tract 4303, Cook County, Illinois","4303","Cook",608,0.554276315789474,0.445723684210526,0.105263157894737,0.110197368421053,0.15625,0.141447368421053,0,0.0411184210526316,2398,0.992,0.577,17441
"446","17031430400","Census Tract 4304, Cook County, Illinois","4304","Cook",871,0.516647531572905,0.483352468427095,0.106773823191734,0.109070034443169,0.146957520091848,0,0.052812858783008,0.101033295063146,2756,0.969,0.392,29583
"447","17031430500","Census Tract 4305, Cook County, Illinois","4305","Cook",1161,0.591731266149871,0.408268733850129,0.107665805340224,0.0844099913867356,0.154177433247201,0.0611541774332472,0.020671834625323,0.16365202411714,3569,0.989,0.586,18432
"448","17031430600","Census Tract 4306, Cook County, Illinois","4306","Cook",667,0.430284857571214,0.569715142428786,0.0599700149925037,0.0104947526236882,0.088455772113943,0.0749625187406297,0.0434782608695652,0.152923538230885,1920,0.957,0.181,30493
"449","17031430700","Census Tract 4307, Cook County, Illinois","4307","Cook",929,0.386437029063509,0.613562970936491,0.106566200215285,0.00753498385360603,0.0936490850376749,0.0581270182992465,0,0.120559741657696,2474,0.939,0.45,19137
"450","17031430800","Census Tract 4308, Cook County, Illinois","4308","Cook",856,0.339953271028037,0.660046728971963,0.0829439252336449,0.0619158878504673,0.130841121495327,0.0455607476635514,0.00817757009345794,0.0105140186915888,1756,0.968,0.27,44286
"451","17031430900","Census Tract 4309, Cook County, Illinois","4309","Cook",604,0.634105960264901,0.365894039735099,0.134105960264901,0.0165562913907285,0.19205298013245,0.00993377483443709,0.0264900662251656,0.254966887417219,1572,0.999,0.282,41908
"452","17031431200","Census Tract 4312, Cook County, Illinois","4312","Cook",1399,0.370264474624732,0.629735525375268,0.09578270192995,0.045746962115797,0.130092923516798,0.0293066476054325,0.0271622587562545,0.0421729807005004,2828,0.989,0.232,49413
"453","17031431301","Census Tract 4313.01, Cook County, Illinois","4313.01","Cook",1270,0.596062992125984,0.403937007874016,0.121259842519685,0.0559055118110236,0.11496062992126,0.0866141732283465,0.0133858267716535,0.203937007874016,3580,0.979,0.35,21933
"454","17031431302","Census Tract 4313.02, Cook County, Illinois","4313.02","Cook",1527,0.531761624099542,0.468238375900458,0.115913555992141,0.037328094302554,0.136869679109365,0.0517354289456451,0.0301244269810085,0.159790438768828,4204,0.997,0.376,31377
"455","17031431400","Census Tract 4314, Cook County, Illinois","4314","Cook",2772,0.55952380952381,0.44047619047619,0.118326118326118,0.0404040404040404,0.125180375180375,0.117604617604618,0.0775613275613276,0.0804473304473304,6979,0.929,0.398,28952
"456","17031440101","Census Tract 4401.01, Cook County, Illinois","4401.01","Cook",1510,0.708609271523179,0.291390728476821,0.233774834437086,0.0721854304635762,0.156953642384106,0.0860927152317881,0.0119205298013245,0.147682119205298,4105,0.984,0.397,21856
"457","17031440102","Census Tract 4401.02, Cook County, Illinois","4401.02","Cook",1571,0.591343093570974,0.408656906429026,0.215786123488224,0.0432845321451305,0.156588160407384,0.0184595798854233,0.0133672819859962,0.143857415658816,3266,0.919,0.326,28393
"458","17031440201","Census Tract 4402.01, Cook County, Illinois","4402.01","Cook",1862,0.599892588614393,0.400107411385607,0.206229860365199,0.0907626208378088,0.136949516648765,0.0365198711063373,0.014500537056928,0.114930182599356,4890,0.97,0.324,26508
"459","17031440202","Census Tract 4402.02, Cook County, Illinois","4402.02","Cook",1343,0.457185405807893,0.542814594192107,0.0573343261355175,0.0446760982874162,0.0863737900223381,0.120625465376024,0.0402084884586746,0.107967237527923,3213,0.996,0.243,30100
"460","17031440300","Census Tract 4403, Cook County, Illinois","4403","Cook",1880,0.452659574468085,0.547340425531915,0.158510638297872,0.0207446808510638,0.0808510638297872,0.0638297872340425,0.0606382978723404,0.0680851063829787,4577,0.993,0.163,53594
"461","17031440600","Census Tract 4406, Cook County, Illinois","4406","Cook",799,0.3729662077597,0.6270337922403,0.0988735919899875,0,0.0938673341677096,0.0988735919899875,0.0250312891113892,0.0563204005006258,1807,1,0.097,71417
"462","17031440700","Census Tract 4407, Cook County, Illinois","4407","Cook",487,0.597535934291581,0.402464065708419,0.143737166324435,0,0.0739219712525667,0.0698151950718686,0.0759753593429158,0.234086242299795,1440,0.974,0.1,37228
"463","17031440800","Census Tract 4408, Cook County, Illinois","4408","Cook",595,0.652100840336134,0.347899159663866,0.132773109243697,0.14453781512605,0.164705882352941,0.0336134453781513,0.0352941176470588,0.141176470588235,1693,0.987,0.421,25931
"464","17031440900","Census Tract 4409, Cook County, Illinois","4409","Cook",1017,0.513274336283186,0.486725663716814,0.214355948869223,0.0294985250737463,0.125860373647984,0.0737463126843658,0.0186823992133727,0.0511307767944936,2547,0.999,0.234,30714
"465","17031450300","Census Tract 4503, Cook County, Illinois","4503","Cook",1527,0.474787164374591,0.525212835625409,0.0975769482645711,0.0471512770137525,0.102161100196464,0.060248853962017,0.0445317616240995,0.123117223313687,3781,0.996,0.144,44333
"466","17031460100","Census Tract 4601, Cook County, Illinois","4601","Cook",1145,0.668122270742358,0.331877729257642,0.125764192139738,0.107423580786026,0.14235807860262,0.0314410480349345,0.0489082969432314,0.212227074235808,3424,0.99,0.375,35000
"467","17031460200","Census Tract 4602, Cook County, Illinois","4602","Cook",927,0.6957928802589,0.3042071197411,0.363538295577131,0.112189859762675,0.058252427184466,0.0399137001078749,0.0334412081984898,0.0884573894282632,2482,0.893,0.395,27976
